"","id","identification","molecule","forme","couleur","pourcentage","coupe","presencecoupe","paracetamol","X6MAM","noscapine","cafeine","levamisole","phenacetine","hydroxyzine","lidocaine","procaine","papaverine","dextrometorphane","morphine","comprime","date","topic_id","date_rendu","provenance","molecule_correct","molecule_simp","famille"
"72",444,"PSY242699","3-MMC","Poudre","Blanc/transparent","NQ","Dans cet échantillon nous avons détecté et quantifié de la 3-CMC à 84.5% équivalent chlorhydrate.
Nos résultats sont donnés avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-02-24,0,1689943742,"Livreur","3-MMC","3-MMC","Cathinones"
"73",1256,"PSY254190","2C-B","","Marron ","THC 39% ; CBD 1% ; CBG 7% ; CBN 3% ; traces de CBC","Dans cet échantillon, nous avons détecté et quantifié du 2C-B à 8.7% équivalent base (ou 10% équivalent chlorhydrate. Nos résultats quantitatifs sont donnés avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-08,0,1715690942,"Dealer en soirée","2C-B","2C-B","Hallucinogènes"
"74",2777,"PSY254041","3-MMC","comprimé","blanche","85","Dans cet échantillon, nous avons détecté et quantifié de la 3-CMC à 92.7% équivalent chlorhydrate. Nos résultats quantitatifs sont donnés avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-27,0,1723553342,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"75",3120,"PSY23548","Kétamine","comprimé","","","Danc cet échantillon nous avons détecté et quantifié de la kétamine à 93.1% équivalent base (ou 107% équivalent chlorhydrate). Nos résultats quantitatifs sont donnés avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,207,2024-02-05,0,1740656942,"Livreur","Kétamine","Kétamine","Kétamine"
"76",616,"PSY23349","3-MMC","Poudre","BLANC CREME","73","Dans cet échantillon nous avons détecté et identifié de la 3-CMC à92.7% équivalent chlorhydrate. 
Nos résultats quantitatifs sont donnés avec une marge d'erreur de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-24,0,1728155433,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"77",809,"PSY23724","2C-B","Poudre","Blanc/gric","44","Dans cet échantillon, nous n'avons pas retrouvé de 2C-B, par contre nous avons détecté deux autres molécules. Une d'elle semble être du N,N-dimethylpentylone (DMBDP) à confirmer (il s'agit d'une nouvelle cathinone de synthèse), et un autre élément non identifié. Nous allons donc envoyer cet échantillon au laboratoire SINTES afin de connaître sa composition exacte. Les résultats SINTES peuvent prendre un peu de temps à arriver.
Mise à jour : : il s'agissait en effet de DMBDP (N,N-diméthylpentylone)",0,0,0,0,0,0,0,0,0,0,0,0,0,140,2024-04-19,0,1733860141,"Réseaux sociaux en ligne","2C-B","2C-B","Hallucinogènes"
"78",244,"PSY253932","Speed (amphétamine)","Poudre","blanc","85","caféine 1%",0,0,0,0,36,0,0,0,0,0,0,0,0,0,2024-02-02,0,1714070941,"Deep web / dark web","Speed (amphétamine)","Speed","Speed"
"79",3094,"PSY253875","3-MMC","Poudre","blanc ","55","Dans cet échantillon nous avons détecté et quantifié de la 3-CMC à 86.7% équivalent chlorhydrate. Nos résultats quantitatifs sont donnés avec une marge d'erreur de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-17,0,1748429342,"Livreur","3-MMC","3-MMC","Cathinones"
"80",1692,"RDRAD241325","MDMA","Poudre","Blanc","","Dans cet échantillon nous avons détecté et quantifié de la MDMA à 81.3% équivalent base, soit 96.6% équivalent chlorhydrate. Nos résultats quantitatifs sont donnés avec une marge d'erreur de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-07,0,1739908142,"Deep web / dark web","MDMA","MDMA","MDMA"
"81",2023,"PSY242071","3-MMC","Cristal","jaune/vert fluo","83","Dans cet échantillon, nous avons détecté et quantifié de la 3-MMC à 86.1% équivalent base, soit 104% équivalent chlorhydrate avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-06,76034,1744829343,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"82",1836,"PSYCHO241874","Kétamine","Poudre","blanc","24","Dans cet échantillon, nous avons détecté et quantifié de la kétamine à 92.8% équivalent base, soit 107% équivalent chlorhydrate avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-02,0,1740080943,"Dealer de rue (four)","Kétamine","Kétamine","Kétamine"
"83",1936,"PSY23533","MDMA","Poudre","blanc +/- translucide","75","Dans cet échantillon, nous avons détecté et quantifié de la MDMA  à 83.8% équivalent base, soit 99.6% équivalent chlorhydrate avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-24,0,1740397742,"Don entre partenaire de conso","MDMA","MDMA","MDMA"
"84",1318,"PSY241291","2-MMC","Poudre","Marron","82","Dans cet échantillon, nous avons détecté et quantifié de la 3-MMC à 84.5% équivalent base, soit 101% équivalent chlorhydrate avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-24,81356,1705621742,"","2-MMC","2-MMC","Cathinones"
"85",277,"PSY23118","Speed (amphétamine)","Poudre","blanche","74","amphétamine 8% équivalent sulfate
caféine 89%
incertitude sur les teneurs +/-10%",1,0,0,0,15,0,0,0,0,0,0,0,0,0,2023-10-16,0,1711460942,"Dealer en soirée","Speed (amphétamine)","Speed","Speed"
"86",2186,"RDRAD242176","MDMA","","Blanc","0","Dans cet échantillon, nous avons identifié et quantifié de la MDMA à 32.7% équivalent base, soit 38.9% équivalent chlorhydrate. Cette teneur donne un comprimé avec 230.4mg de MDMA dans 592.3mg de comprimé. Ces résultats sont donnés avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-09-15,76405,1744656542,"Deep web / dark web","MDMA","MDMA","MDMA"
"87",173,"PSY243258","MDMA","Poudre","Blanche","NQ","Dans cet échantillon, nous avons identifié et quantifié de la MDMA à 24.8% base, soit 29.5% équivalent chlorhydrate. Cette teneur donne donc un comprimé avec 148mg de MDMA dans 501.7mg de comprimé. Nos résultats sont donnés avec une incertitude de 10%. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-04-13,0,1747313342,"Revendeur occasionnel","MDMA","MDMA","MDMA"
"88",726,"PSY253937","Kétamine","Buvard / Micropointe","Bleue claire","0","Nous détectons bien de la kétamine à hauteur de la kétamine à hauteur de 67.5% eq base, soit 78% équivalent chlorhydrate, 
nous rendons nos résultats avec une incertitude sur la 
 à mesure de +/-% de la valeur mesurée (soit 70 à 86% eq chlorhydrate pour cet échantillon)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-21,0,1727441342,"Deep web / dark web","Kétamine","Kétamine","Kétamine"
"89",1189,"PSY23294","3-MMC","e-liquide","Blanc/gric","NQ","Dans cet échantillon, nous avons détecté et identifié de la 3-MMC à 79.2% équivalent base, soit 95.5% équivalent chlorhydrate avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-30,0,1717505341,"Réseaux sociaux en ligne","3-MMC","3-MMC","Cathinones"
"90",1868,"PSY241741","Speed (amphétamine)","Cristal","Blanche","75","amphétamine 34% équivalent sulfate
caféine 54%
incertitude sur les teneurs +/-10%",0,0,0,0,43,0,0,0,0,0,0,0,0,0,2025-01-20,0,1702338542,"","Speed (amphétamine)","Speed","Speed"
"91",2987,"RDRAD254171","3-CMC","Cristal","Blanc beige ","92","Dans cet échantillon nous avons détecté et quantifié de la 3-CMC à 96.2% équivalent chlorhydrate avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-06,0,0,"Deep web / dark web","3-CMC","3-CMC","Cathinones"
"92",1397,"PSY241900","LSD","Poudre","blanc","0","Dans cet échantillon, nous avons bien détecté du LSD, nous ne quantifions pas cette molécule pour le moment.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-15,0,1715798942,"","LSD","LSD","Hallucinogènes"
"93",1743,"RDRAD24926","Héroïne","Cristal","translucide","THC prépondérant ","En raison de la trop faible quantité d'échantillon (<15 mg), nous ne sommes pas en mesure de quantifier les différentes molécules présentes, ce qui est dommage au vu de la présence d'une benzodiazépine. 

Nous détectons du paracétamol, de la caféine, de l'héroïne, de la noscapine, de la papavérine, et du diazépam. ",1,52,0,0,20,0,0,0,0,0,0,0,0,0,2024-12-03,0,1729622942,"Livreur","Héroïne","Héroïne","Héroïne"
"94",1251,"PSY253769","Speed (amphétamine)","Poudre","blanc/gris","0","Amphétamine 24% base soit 32,7% équivalent sulfate (sel) + Caféine 38%. 
Nos résultats sont rendus avec une incertitude de +/- 10%. ",0,0,0,0,62,0,0,0,0,0,0,0,0,202,2024-11-22,0,1744656543,"","Speed (amphétamine)","Speed","Speed"
"95",2098,"PSY23660","Speed (amphétamine)","Poudre","Marron","73","Nous détectons 9,75% d'amphétamine (eq base) correspondant à 13% de sulfate d'amphétamine
Nous détectons également de l'alpha-phenylethylamine ainsi que 72% de caféine
Nos résultats sont exprimés avec une incertitude de +/-10% sur la valeur chiffrée",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-28,0,1688165341,"","Speed (amphétamine)","Speed","Speed"
"96",2593,"PSYCHO23554","2C-B","Poudre","blanc","80","Dans cet échantillon, nous avons détecté et quantifié du 2C-B à 7% équivalent base, soit 8% équivalent chlorhydrate, ce qui équivaut à 12.9mg de 2C-B dans un comprimé de 161.2mg. Nos résultats quantitatifs sont donnés avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-15,0,1696891742,"Deep web / dark web","2C-B","2C-B","Hallucinogènes"
"97",2493,"PSY241870","MDMA","Cristal","BLANC","NQ","Dans cet échantillon, nous avons détecté et quantifié de la MDMA à 18.1% équivalent base, soit 21.5% équivalent chlorhydrate avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-06,0,1695250142,"Don entre partenaire de conso","MDMA","MDMA","MDMA"
"98",830,"PSY253629","3-CMC","Poudre","blanc","0","Dans cet échantillon nous avons détecté et quantifié de la 3-CMC à 82.4% équivalent chlorhydrate avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-10-30,0,1730900942,"Revendeur occasionnel","3-CMC","3-CMC","Cathinones"
"99",1412,"RDRAD243015","3-CMC","Cristal","blanc","NQ","Dans cet échantillon nous avons détecté et identifié de la 3-CMC à 87.6% équivalent chlorhydrate avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-20,0,1739908142,"Deep web / dark web","3-CMC","3-CMC","Cathinones"
"100",715,"PSYCHOACTIF202311B","3-MMC","Poudre","Orange","69","Dans cet échantillon nous avons détecté et quantifié de la 3-MMC à 67.7% équivalent base, soit 81.7% équivalent chlorhydrate avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-01-02,0,1747651742,"Dealer de rue (four)","3-MMC","3-MMC","Cathinones"
"101",788,"PSY242562","3-CMC","Poudre","gris","28","Dans cet échantillon nous avons détecté et quantifié de la 3-CMC à 93.8% équivalent chlorhydrate, avec une marge d'erreur de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-07,0,1729709342,"Deep web / dark web","3-CMC","3-CMC","Cathinones"
"102",2244,"PSY241911","Héroïne","Poudre","blanc","80","teneurs en héroïne, alcaloïdes et adultérants (en équivalent base)
Héroïne 7,9
6MAM 1,2%
Noscapine 5,8%
Papavérine 0,8%
Paracetamol 56%
Caféine 28%

Nous rendons les résultats avec une incertitude de +/-10% de la valeur chiffrée",1,0,0,0,1,0,0,0,0,0,0,0,0,216,2024-12-12,0,1734378541,"Deep web / dark web","Héroïne","Héroïne","Héroïne"
"103",288,"PSY242990","Héroïne","Poudre","Rose, rouge","","Voici la liste des analytes ainsi que leurs teneurs associées

Héroïne 38,8% 6MAM 3,47% 
Noscapine 23,77% Papavérine 1,82%
Paracétamol 15,65% caféine 8,68%",1,17,0,0,30,0,0,0,0,0,0,0,0,0,2024-07-25,0,1708645742,"","Héroïne","Héroïne","Héroïne"
"104",692,"PSY241081","2C-B","Cristal","BLANC","MDMA 37.6% équivalent base","Dans cet échantillon, nous n'avons pas détecté de 2C-B, par contre nous avons détecté de la MDMA à 23% équivalent base, soit 27.4% équivalent chlorhydrate, ce qui équivaut à environ 137.3mg de MDMA dans 501.2mg de comprimé.
Nos résultats quantitatifs sont calculés avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-18,0,1703893742,"Deep web / dark web","2C-B","2C-B","Hallucinogènes"
"105",3003,"PSYCHO253583","Speed (amphétamine)","Cristal","blanc","MDMA 42.1% équivalent base","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-04-24,0,1692967742,"Dealer en soirée","Speed (amphétamine)","Speed","Speed"
"106",715,"PSY241541","MDMA","","blanc","THC 14%","Dans cet échantillon, nous avons détecté et quantifié de la MDMA à 24.8% équivalent base, soit 29.5% équivalent chlorhydrate, ce qui vaut équivaut à 140.3mg de MDMA dans un comprimé de 475.5mg. Ces résultats sont donnés avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-18,0,1739994542,"Deep web / dark web","MDMA","MDMA","MDMA"
"107",1034,"PSY241747","Héroïne","Buvard / Micropointe","","83","Héroïne 44%
Morphine 6%
6MAM 14%
Caféine 18%
Noscapine 7%

+/- 10%",0,46,0,0,18,0,0,0,0,0,0,0,0,0,2024-07-31,0,1732016943,"Deep web / dark web","Héroïne","Héroïne","Héroïne"
"108",1944,"PSY23728","Héroïne","","Marron clair","81","Héroine 96.9% 

ATTENTION : cet échantillon est très fortement dosé",0,42,0,0,33,0,0,0,0,0,0,0,0,0,2024-09-18,0,1744829343,"Dealer de rue (four)","Héroïne","Héroïne","Héroïne"
"109",2081,"PSY242594","MDMA","Résine","Blanche","32","Dans cet échantillon, nous n'avons détecté aucune substance psychoactive à l'HPLC.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-18,0,1744656542,"Revendeur habituel","MDMA","MDMA","MDMA"
"110",747,"PSY241646","Speed (amphétamine)","Poudre","blanc","100","Échantillon détruit car provenance hors france",0,0,0,0,36,0,0,0,0,0,0,0,0,0,2025-03-21,0,1712947741,"Livreur","Speed (amphétamine)","Speed","Speed"
"111",2883,"PSY243035","Cocaïne","Poudre","Rose","84","Nous détectons de la cocaïne à hauteur de 71% eq base soit 79% eq chlorhydrate. Nous estimons notre incertitude à +/-10% de la valeur mesurée pour la teneur (soit ici 71 à 87%)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-19,0,1691621341,"Réseaux sociaux en ligne","Cocaïne","Cocaïne","Cocaïne"
"112",857,"RDRAD242862","4F-MPH et un élément non identifié","Cristal","blanx","82","en plus du 4FMPH, nous détectons un élément non identifié (il pourrait s'agir d'une molécule de la même famille), nous vous tenons informé la semaine prochaine pour un envoi à un labo tiers
Mise à jour SINTES : la molécule non identifiée est du 4F-EPH (4-fluoro ethylphenidate). C'est donc un mélange de 4-FMPH et de 4F-EPH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-08-20,0,1691621341,"Dealer de rue (four)","4F-MPH et un élément non identifié","Methylphénidate","Amphétamines"
"113",3071,"PSY241528","Cocaïne","Poudre","Transparent/ Blanc","61","Nous détectons de la cocaïne à hauteur de 80% eq base, soit 90% eq chlorhydrate.
Nous estimons l'incertitude à +/- 10% de la valeur sur les teneurs (donc ici 81 à 99%)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-10-29,0,1744656543,"Deep web / dark web","Cocaïne","Cocaïne","Cocaïne"
"114",1116,"PSY23287","2mmc","comprimé","beige","83","Nous détectons de la 2MMC,
molécule que nous envisageons d'ajouter à notre catalogue de molécules quantifiables bientôt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-13,0,1709941742,"Deep web / dark web","2-MMC","2-MMC","Cathinones"
"115",2431,"PSY242562","mélange","Buvard / Micropointe","blanche","0","il s'agit d'un mélange de 2 et de 3 MMC
La présence de 2MMC nous empêche de quantifier la 3MMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-19,0,1732016943,"Dealer de rue (four)","mélange","Problème",NA
"116",954,"RDRAD242142","MDMA","Poudre","Blanche","81","Nous détectons de la MDMA à hauteur de 83.39% eq base soit 99% eq chlrohydrate.
Nous détectons également deux pics de faible intensité, dont un qui correspond à la MDA.
Nous vous tenons informés pour l'identification du deuxième pic inconnu (MDEA?)
Nos résultats sont rendus avec une incertitude de +/-10% de la valeur annoncée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-07,0,1732650541,"Deep web / dark web","MDMA","MDMA","MDMA"
"117",616,"PSY254362","2MMC","Cristal"," Beige à gros points noirs ","82","Nous ne quantifions pas la 2MMC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-11,0,1748976542,"Dealer en soirée","2-MMC","2-MMC","Cathinones"
"118",2324,"RDRAD241497","Speed (amphétamine)","Poudre","bleu","0","+ caféine 59%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-06,0,1744627742,"Boutique en ligne","Speed (amphétamine)","Speed","Speed"
"119",2343,"RDRADISTANCE23315","fluoroamphetamine","Poudre","BLANC","62","le temps de rétention et le spectre que nous détectons sont compatibles avec une fluoroamphétamine.
Néanmoins, il s'agit de molécules que nous rencontrons rarement, nous allons faire un envoi au dispositif SINTES pour confirmer cette identification
Mise à jour SINTES : C'est de la 4-FA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-07-17,0,1745520542,"Deep web / dark web","fluoroamphetamine","fluoroamphetamine","Amphétamines"
"120",1931,"PSY242735","2C-B","comprimé","Blanche","72","Nous détectons du 2CB à hauteur de 4.76% eq base (soit 5.4% eq HCl) pour un comprimé de 226.5mg
soit un comprimé dosé à 11mg de 2CB eq base ou 12mg eq HCl
Nos résultats sont rendus avec une incertitude de +/-10% de la valeur annoncée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-11,0,1716554941,"","2C-B","2C-B","Hallucinogènes"
"121",2485,"PSYCHO23380","3-MMC","Poudre","Rose","77","Nous détectons de la 3MMC à hauteur de 87.75% eq base soit 106% eq chlorhydrate 
Nos résultats sont rendus avec une incertitude de +/-10% de la valeur annoncée",0,0,0,0,0,0,0,0,0,0,0,0,0,160,2025-04-08,0,1726685342,"Deep web / dark web","3-MMC","3-MMC","Cathinones"
"122",488,"RDRAD24873","MDMA","Poudre","blanc légèrement bleu ","83","Nous détectons de la MDMA à hauteur de 24.4% eq base, soit 29% eq chlrohydrate dans un comprimé pesant 472.2mg, soit 137mg de MDMA eq chlorhydrate par comprimé
Nos résultats sont rendus avec une incertitude de +/-10% de la valeur annoncée",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-03-18,0,1720032553,"Deep web / dark web","MDMA","MDMA","MDMA"
"123",541,"PSY241741","Speed (amphétamine)","Poudre","bleu","38","Caféine 52%",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-04-08,0,1708696142,"Dealer de rue (four)","Speed (amphétamine)","Speed","Speed"
"124",1746,"PSY242359","Speed (amphétamine)","","","THC 15%, CBG <1%, CBN <1%","",0,0,0,0,0,0,0,0,0,0,0,0,0,140,2025-04-19,0,1723553342,"Réseaux sociaux en ligne","Speed (amphétamine)","Speed","Speed"
"125",2096,"PSY242734","LSD","comprimé","Blanc","0","Dans cet échantillon, nous avons bien détecté et identifié du LSD.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025-05-18,0,1737488941,"","LSD","LSD","Hallucinogènes"
"126",847,"RDRAD253760","Kétamine","Poudre","rose","67","Dans cet échantillon, nous avons détecté et quantifié de la kétamine à 92.3% équivalent base, soit 106% équivalent chlorhydrate, avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-24,0,1731613742,"Deep web / dark web","Kétamine","Kétamine","Kétamine"
"127",1077,"PSY23277","Kétamine","Cristal","blanc","83","Dans cet échantillon, nous avons détecté et quantifié de la kétamine à 89.8% équivalent base, soit 104% équivalent chlorhydrate avec une incertitude de 10%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-12-16,0,1718117384,"Deep web / dark web","Kétamine","Kétamine","Kétamine"
